machine,core,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
ruby,0.10588235294117647,0.010535745104001445,0.091583854,0.009598668,0.024605236,0.028784316322813523,0.014720897655905733,0.010767382573513982,0.010421513094895217,0.024977041,0.014784517876950561,0.013069657,0.00807952,0.003120622,0.047175843694493784,0.015316941518725577,0.005330281,0.089333965,0.023204504520085285,0.010767394,0.013583595151951587,0.010552710412207626,0.11885479652825301,0.022823873907323523,0.035261612,0.062953478,0.014081196542858117,0.022658929022800603,0.004385947,0.003822722,0.018364474,0.010539644,0.017640194421658317,0.009708216,0.003512999,0.031847102,0.056434969,0.024412187,0.015031965935724544,0.0133951,0.00512688,0.022243105132004306,0.009845713,0.005588659,0.009899911,0.02217354,0.007669238,0.017399289546200125,0.016388443996520743,0.032115713,0.021900511,0.088671418,0.027253676549789142,0.017443839000389115,0.017185118,0.010450258530673523,0.089426575,0.019982129272186854,0.020010121785183004,0.019754896112086452,,,0.006735121,0.019790292340809666,0.013679591796215773
ruby,0.058823529411764705,0.052719816569554816,0.15999971459201823,0.030679079521873036,0.047133009628534984,0.059125079,0.054720611048017564,0.016247935122141118,0.014659291,0.036632631640044204,0.056144782521914675,0.021987284784781055,0.007073061,0.006093071,0.019182948490230903,0.035751214,0.009771053,0.094816331,0.044399533,0.054286128,0.023334282,0.053282237711599595,0.097477613,0.044532212,0.057357311,0.071240825,0.026361873,0.041429028392818396,0.007220723,0.006308681,0.03724085,0.00886427,0.041405,0.037081645,0.006157049,0.021859907034897208,0.057041997030230024,0.038758896468502196,0.053167143190212665,0.040836567,0.009028695,0.042591489594558184,0.053243352994097284,0.032858748,0.051972743731294894,0.041872434527937624,0.027974076379480788,0.033621365,0.036486167,0.069156571,0.038343459,0.046870241,0.011971768733002666,0.0338193,0.033624235196866935,0.023072761812105023,0.15791753935761402,0.049958951,0.036436723,0.045901583459748756,,,0.007987617,0.023169687290234477,0.052464908
ruby,0.027450980392156862,0.079811146,0.3179730325133206,0.051269557,0.085174443,0.10621750505017055,0.093534484,0.060647528,0.060318492,0.061609672507571225,0.094323941,0.05806883,0.006843203,0.012477998491325122,0.025648312611012428,0.058323548,0.018799343,0.14749067671850583,0.092897079,0.085098696,0.060803865,0.083978766,0.095097718,0.080612287,0.083410859,0.11419510560683455,0.051021909,0.082541537,0.013682772443324848,0.012242835153279275,0.072087903,0.018431255,0.078922164,0.06727391,0.011200596032680928,0.014690906157677687,0.088299293,0.058234928335713934,0.081008492,0.066197455,0.019738981258368267,0.076847471,0.08118254,0.048263057,0.079996345,0.074835631,0.064113361,0.062839738,0.072208439,0.10845185485530169,0.072413788,0.013525403,0.002224835,0.072675432,0.072361387,0.051202912,0.3177020178067407,0.090296151,0.072761549,0.092996301,,,0.019224633999361935,0.089600259,0.078325094
ruby,0.011764705882352941,0.16314173946630944,0.6287439729861347,0.09564478,0.16713325439586835,0.21059211179918536,0.15897781296685737,0.12074607309590253,0.1199797157746777,0.11959958622028943,0.15500184871914846,0.11547792261559929,0.007247318,0.028377456086784728,0.11936056838365897,0.13392685,0.039054862837262755,0.19752666571364796,0.17998150293968193,0.17610777731259658,0.13903584930862464,0.17458552185624374,0.18514678541587098,0.15859283995579976,0.1489829640899184,0.20187209328915798,0.10250404152589358,0.15777367,0.02704319,0.027047861832443756,0.15465502418407462,0.038240086,0.16244338955902504,0.14268554268554268,0.023034218745729827,0.038587576,0.18131473024589323,0.12091193419691672,0.16322813002343764,0.14011635254332727,0.041052264,0.14982710213496767,0.16869182257300996,0.096861471,0.16379357323209387,0.14680150247386886,0.13122251773344737,0.1274278698762752,0.14599174265499637,0.1971062741309257,0.14660278957987097,0.022330281065789565,0.004324129,0.1504948025060774,0.15003218440648566,0.11551477587718008,0.6382765454000108,0.17513784875762886,0.1462007237474007,0.1988443641446079,,,0.040493436,0.17739508830405296,0.16557468183532867
mammoth,1,0.05004068,0.031187065,0.006692544,0.012460187063434514,0.03125476,0.010251158074998119,0.075321545,0.072832431,0.017363233817540943,0.009343721,0.074870547,0.00936893,0.010960343403139481,0.42287744227353463,0.10395892115455388,0.008798011,0.003429363,0.019878987,0.049570224,0.059218435,0.048031308,0.084188895,0.024557859,0.005315216,0.007389877,0.003166834,0.017914863,0.002211532,0.002016631,0.012759806527403151,0.013837902226297584,0.056176384,0.050266524520255866,0.001908276,0.058355264,0.060441356,0.076654312,0.054063232424870857,0.048042514629050785,0.007638318,0.023973662277747842,0.045396621698932306,0.029110971059042742,0.045352986734614686,0.023631950790515777,0.022634902353696973,0.008231249,0.011201658744194553,0.004146398,0.021080299004417956,1,0.13083889294567463,0.00308311,0.003532831,0.026905642,0.022455822824724348,0.009636625,0.011179403814356692,0.032589612913122776,,,0.043825549,0.13999027845288523,0.059761352
mammoth,0.4980392156862745,0.028617861,0.031027415220450914,0.005388401,0.011393919367521212,0.023239063483127462,0.004834717,0.055389788,0.044904081,0.014198046859955533,0.005593275,0.044541973762396145,0.008765663,0.009819857,0.23602131438721136,0.067822155,0.009213417,0.003785491,0.013490665408273605,0.026663668832343532,0.032260312556259545,0.026319228643245464,0.079375597,0.014864944245375763,0.005307599,0.004054192,0.002964982,0.011792500311300236,0.003374017,0.003172446,0.005260118,0.010263271499470285,0.030245029263358272,0.026087388027686537,0.002933364,0.047546306099196384,0.040306689,0.070706915,0.026927159387922894,0.026528051944727953,0.007257333,0.014696844692887928,0.024783107148546084,0.015007922,0.025180508,0.014778049980063209,0.015618082624050912,0.008294555,0.009433145,0.004190615,0.018998223,0.530255348,0.052851541,0.004182671,0.004479392,0.019877297526240966,0.039214053,0.005332196,0.012621559402439796,0.021186657,,,0.030887027,0.10258546860171748,0.040125479
mammoth,0.24705882352941178,0.009017431,0.040677773,0.001891007,0.013168483,0.017635857866675497,0.000736224,0.025489056534174073,0.018181952455154384,0.01798271,0.001258438,0.019165156319110498,0.006561747,0.005028916,0.099964476,0.04016754,0.006806776,0.001764088,0.00580195,0.007633623,0.010104940386659156,0.007551961,0.07860944,0.005724533,0.00311438,0.001367416,0.001975458,0.004996089,0.002546838,0.002360686,0.006037815,0.003283261,0.012632477023370347,0.007998777,0.002038001,0.037801103078334695,0.018715154231922226,0.030990647933802892,0.008697373,0.008161555,0.002063671,0.006006701,0.007099076,0.004778135,0.007384337,0.006415975,0.006371059,0.006004857,0.004373675,0.002536868,0.011186137850041798,0.23570476248485708,0.027999497833478312,0.005464588,0.005243687,0.00855898,0.040297172096791144,0.000779985,0.009383383,0.013607413341514829,,,0.016247001689688175,0.055898896,0.019923759604502947
mammoth,0.12156862745098039,0.013295009,0.075322734,0.005163701,0.023407406,0.028583965,0.001348848,0.031092774521217562,0.016732024,0.021294358,0.002568574,0.020770567657365305,0.006245997,0.007902583,0.061598579040852565,0.038712956,0.013570656,0.007818766,0.009190881,0.008742305,0.006997962,0.00950822,0.06447159,0.006560215,0.010137351644177586,0.00342351,0.002807986,0.005620554,0.004440427,0.003950804,0.017063390495691496,0.002597686,0.011402773482033328,0.005360024,0.003384306,0.020781028,0.019406232781404385,0.026049876,0.00938056,0.009580868,0.003172688,0.006057213,0.014458962548824731,0.005559389,0.013560978993032907,0.005956214,0.011397339067508597,0.013288644262381372,0.012412764541561146,0.008732252,0.015651415797103736,0.10420008256688255,0.011810570308141562,0.014634602686942338,0.014186208812429282,0.014295718832691023,0.081797953,0.00343266,0.017952252665204633,0.014965313879561608,,,0.012808545332088715,0.028886882855357267,0.024758274266881097
mammoth,0.058823529411764705,0.013744956073668033,0.14875196440962468,0.013264366499389786,0.0469785,0.058898235,0.004021915,0.058221355,0.029679219,0.038318019,0.004715706,0.037871624,0.006161419,0.018431876144976475,0.066216696,0.043584935419989125,0.028238523866609775,0.085225452,0.012324510581455006,0.011527706708429602,0.014402443769491208,0.010492705601652472,0.071179731,0.009721177,0.034848257,0.06999305,0.005839355,0.008065472,0.008156181,0.007409611,0.037523051984275434,0.004727254,0.009142091,0.008763854,0.007373746,0.028630630085604528,0.031864324,0.025379562,0.013264022676794326,0.015843605929044706,0.007037281,0.00771779,0.014714724483820815,0.006840097,0.009560281,0.007695964,0.019642435,0.027844127,0.029394992740854376,0.057486798,0.026053190436791367,0.058663093280273956,0.003564194,0.033069538,0.032852487,0.026859513,0.16566216413682427,0.006522126,0.034148245,0.033816836830353345,,,0.016506953716723186,0.052612087,0.028490877
mammoth,0.027450980392156862,0.024991576334842745,0.29713824984257975,0.056797184,0.094443476,0.12036460575553866,0.087654097,0.11603855387683332,0.058012515170089624,0.072273125,0.090100354,0.073190673,0.006029343,0.041443658177377066,0.1974422735346359,0.052382538,0.058594711,0.17460756947631623,0.047420335,0.023699430928346584,0.036743654,0.021716147752184202,0.2348008320715907,0.022096254,0.10607631730220408,0.1622644348341652,0.016872137065592034,0.041991979,0.015504103,0.015246692,0.082580247,0.010793520888076672,0.026242889609079785,0.021605213955960226,0.014737593023077148,0.045423838,0.056462985,0.045938408,0.028865976,0.034990945825321626,0.015354366,0.023795818460398705,0.021504755152817755,0.014609977132209706,0.021352101604958047,0.023005144261177665,0.057808875,0.059687935,0.091391413,0.15915762991446716,0.05222253,0.033646004642695196,0.005459204,0.071361653,0.071012352,0.057614808,0.33353543,0.075771741,0.070307215,0.07236644,,,0.023147546407344826,0.06550471,0.041515278
mammoth,0.011764705882352941,0.11127045306991229,0.6051621384906557,0.18215439112830387,0.19509945202713247,0.25254329900321226,0.28180989298777975,0.23656614757695205,0.11954953757381956,0.14525306035878627,0.2876698612969828,0.1465928197307734,0.005961562,0.085289522,0.10841918294849023,0.12099332293510454,0.11804958222426913,0.3395525326471599,0.3518098047596576,0.11634801755283682,0.086699227,0.11450036587678979,0.5167940041215848,0.30440162836087725,0.20419834536158904,0.3018375930570022,0.051748576719016615,0.31828007178918977,0.026488034921814847,0.025868468,0.17790061231320511,0.026998799172596708,0.2692729508551894,0.1454946951215608,0.025620022,0.06408744,0.16133882460613191,0.10340066738905582,0.11034935515933886,0.10168250080783715,0.038613082,0.28628750505118533,0.15797169567919378,0.088803564,0.15140726257690526,0.2843472652979322,0.17796691975594245,0.12252269426159892,0.18958085254572937,0.3117435868436599,0.10920859616192582,0.028790124459423794,0.007017703,0.1497057216496942,0.14898060127246981,0.12743276734755496,0.6786608797750189,0.3132376527455656,0.14360950130043926,0.1736465026959155,,,0.037811204,0.094785084,0.136458395
poodle,0.8745098039215686,0.012769044,0.036924658,0.00302332,0.005730615,0.009527437,0,0.027913373229032628,0.027682183,0.003300257,0,0.022742334458709802,0.098634956,0.010668486655411475,0.9736412078152752,0.2395506563151715,0.006179153,0,0.003453992,0.012903609289151456,0.1581423170512158,0.012744411543501706,0.048551339,0.006269832,0,0,0.000411778,0.00420945,0.00320373,0.002919821,0.003022189,0.006012707,0.015363076,0.011900439885514513,0.003124691,0.046084273571493396,0.015483895068127269,0.033132418854356506,0.018929539960487404,0.014408095327981882,0.004630942,0.006395537,0.012516630134589112,0.020696845,0.012570712666987033,0.006246861,0,0.002975399,0,0,0.007608467,0.5028526181146326,0.9999999999999999,0,0,0.004306748,0.031894985,0,0.003853322,0.007022448,,,0.027791234890288428,0.046408814,0.015754362975757934
poodle,0.43529411764705883,0.002987319,0.060621547,0.003960893,0.007957998,0.003800046,0.000672633,0.012305403249215668,0.012198229068968829,0.004457299,0.001042481,0.010834292658445014,0.036198171954305566,0.002096878,0.23509769094138544,0.052645415,0.002937186,0.003264841,0.001526049,0.002715108,0.033822513,0.002661061,0.040124772,0.001699072,0.002682237,0.008411627,0.000526609,0.00125564,0.006548005,0.005946543,0,0.007608811,0.005132481,0.003602723,0.006743394,0.046648920616675235,0.005033667,0.026400808993744772,0.006888322,0.010428697574568968,0.008081706,0.001518513,0.002711862,0.003375054,0.003004927,0.001460997,0.000475999,0.005674099,0.003743515,0.005146527,0.009564356,0.2084949140153899,0.2419083219243972,0.003668819,0.003656149,0.001589345,0.063733571,0.000131328,0.007445363,0.004528229,,,0.006097057,0.022706756475244776,0.005847082
poodle,0.21568627450980393,2.465462972855298e-05,0.051209327132844935,0.002973974,0.011549958542532913,0.001243501,0.001689195,0.007170209,0.006749921,0.005310571,0.003435673,0.005840838,0.011142576219927976,0,0.089591474,0.016771525,0.00193028,0.003394753,0,0,0.014239835533384052,0,0.035429732,0,0.003104224,0.008493155,0.000698857,0,0.001599308,0.001461246,0.006339706,0.000155326,0,0,0.001724831,0.039863073091543404,0.001933152,0.017866817711668228,0.002321672,0.002965202,0,0,0,6.632406498637434e-05,0,0,0.001957253,0.005262252,0.003578753,0.004881831,0.008415773,0.1310140160667032,0.081341319,0.004678897,0.004631844,0,0.055094251,0.000352263,0.007299386,0,,,0.0026586,0.013864777908941509,0.002878869
poodle,0.12156862745098039,0,0.088462204,0.007421278,0.021075997197414036,0.002907574,0.007724083,0.007931483,0.006821925,0.007409846,0.010833821417002325,0.006371011,0.009834892,0.001180897,0.022877442273534637,0,0.003975699,0.023724647821976107,0.004187781,0.000709143,0.013397757167829122,0.00096262,0.039591254,0.002376263,0.021039968475339874,0.017678966225896646,0.000899811,0.003988371,0.002846826,0.002627508,0.020154489312410998,0,0.000224126,0.000946522,0.003070995,0.011696260221623966,0,0.015247900556567998,0.003483735,0.005936403,0.000516739,0.001410123,0.000640527,0,0.000568619,0.001442896,0.008641207,0.010025166054705228,0.010606804659975627,0.015034717,0.014349401546643801,0.061667986,0.032409054745807915,0.011774523534811074,0.01177204,0.00488126,0.097895416,0.00716897,0.013343489198601127,0.003624856,,,0,0.010670555285512579,0.000903369
poodle,0.058823529411764705,0.015088633393874146,0.17856461190757777,0.019271354237803403,0.045369155,0.010510977911713085,0.022850709533653136,0.011654916436273026,0.011601272195102735,0.014624411375578864,0.023333780516136205,0.014691449769836435,0.008041978,0.005428536,0,0.005432782,0.009642368,0.14624673653798403,0.024042884190778314,0.017711515301876746,0.031534383,0.018290788,0.038861930786067256,0.021485009260111033,0.065196328,0.070445762,0.00408997,0.023627501493122687,0.006085171,0.005539555,0.032707566,0.002925477,0.014663803833148803,0.014974756206099489,0.006755311,0.006700142,0.017650519709747008,0.020814350096044924,0.015642755,0.014103156803588398,0.003957649,0.020423626077586205,0.017376668,0.010127030824187049,0.016906636986199576,0.019928517162966078,0.026259815392399327,0.022744764422112554,0.03366168,0.057450102,0.029177738,0.018550477,0.002495233,0.02832624,0.028313469,0.020426648997957753,0.19850824324428254,0.023798251599967058,0.028142766,0.019646945860107838,,,0.00141792,0.019049603,0.017769571
poodle,0.027450980392156862,0.071301189,0.36069682358754274,0.095240319,0.098162409,0.032278041,0.1696857523636194,0.034998790007878866,0.034797046971274684,0.030577279,0.1736873276028493,0.040251445,0.007593644,0.014781421746470779,0.006465364,0.045652897776064204,0.021350473313601584,0.23987731138380816,0.1433662179111828,0.079438475,0.079015988,0.077343658,0.1612097995234781,0.093877354,0.14490273464239212,0.1701037094874975,0.027821487460952848,0.12968171321754707,0.010866676191425886,0.010228011315200876,0.078281585,0.009748019,0.09164205,0.065502203,0.011503186773835883,0.012724724482490901,0.069882984,0.049961059,0.072475857,0.057420024,0.010147566127776786,0.091185997,0.077099884,0.038624271,0.075911978,0.090642844,0.07476508,0.050554037,0.082098423,0.14813305291628517,0.062310272,0.008588309,0.001559985,0.062045210807967266,0.062035952,0.051228073118261525,0.399944754,0.13893420662639042,0.058221848855959955,0.060923713,,,0.007219577,0.052658380205078355,0.075644767
poodle,0.011764705882352941,0.15270872198617697,0.7238303178196259,0.1390974097784279,0.19954809831079945,0.072998973,0.2539887757185797,0.10416206343577106,0.10346124211339965,0.061983962,0.259901772,0.11063339285368566,0.007784571,0.033496174431552866,0.049804618,0.1203273689560295,0.044917946182448674,0.3322363586660748,0.2340784041467675,0.17348673975179998,0.1761627940740913,0.17836531640587458,0.25179083441736566,0.20889724324665812,0.2056232518743157,0.21876361905778238,0.041762733,0.20973471254871756,0.021527353307861152,0.020502983,0.1682269824706477,0.023491655,0.20801563501562156,0.15645901765304748,0.021981684,0.029916210411688196,0.14472492272060813,0.112879716,0.17972801344900793,0.13655986953030272,0.022679575,0.20284034465921336,0.165678207,0.077366243,0.16333724705961358,0.19974648468590633,0.15518888493147945,0.097875894,0.16457558337960568,0.20163136788735514,0.12529449468798262,0.012050027409497895,0.003304939,0.12951704726485866,0.12950192090089235,0.11871862720841388,0.802566545,0.2142611745559436,0.11726218774832314,0.14435789485645456,,,0.030934291217166284,0.15566048654028658,0.16114717970099468
ec2-c5n,0.2784313725490196,0.010264544,0.080758864,0.012086232040498922,0.015391275880321015,0.018879358876709607,0.017464272535440854,0.04724849,0.032115049,0.048286595,0.018000307574513194,0.033764273,0.012199754602981382,0.009105931,0.19317939609236234,0.039431486,0.009427892,0.1322895270770164,0.024899382,0.010534803,0.021452672292137313,0.010764252795181718,0.094165612,0.019643516204363057,0.06441329,0.060519240093445587,0.004297205,0.023732635,0.013502564,0.013256008917362375,0.007081307,0.017556075,0.015493069283260642,0.009361094,0.013631151058791958,0.024173952,0.038840482,0.020164816,0.013941995017977007,0.013921593406769196,0.013150562555491936,0.018856180125269392,0.009289318,0.007620728,0.00906157,0.018307198293762292,0.014992294147213406,0.014233260448038285,0.016606699811593875,0.021472538419983082,0.030290472496382895,0.22892006578279497,0.11505110435778028,0.008416862,0.008266988,0.016925057556098848,0.081571074,0.020981961303307893,0.019496648507661488,0.006800866,,,0.009677305,0.032011666,0.010671669942621162
ec2-c5n,0.13725490196078433,0.034302808,0.15923089684106878,0.022521137247817985,0.030768783598140996,0.036023446,0.030092484782912435,0.078809789,0.049561575,0.064771062,0.030980606445322082,0.048771443,0.010948204679885314,0.016177844031754013,0.15119005328596802,0.031965791,0.018465213199952136,0.1244827992666772,0.032134319,0.034593974353010495,0.013287416,0.033995267756211645,0.10667227584762931,0.029336431,0.041796072823589867,0.065635946,0.008274138,0.030585714,0.0272214,0.026741003729196685,0.017926404284223582,0.031611433248029244,0.028505066,0.024859214224885864,0.027626119452615484,0.033107475,0.053614620980771216,0.043783554154558445,0.034971409,0.029841983856054626,0.027656469470266176,0.028304527545797407,0.033627085637621235,0.021101016844444223,0.03297108,0.027820487161068073,0.04015698,0.029223351936392052,0.037765745,0.027016109141266908,0.060160802,0.13765320555769867,0.040182236,0.021559397,0.021562197,0.042304257,0.1650930457319965,0.032226807,0.042016769,0.020107155,,,0.011189753163734328,0.035992871,0.035013005
ec2-c5n,0.12156862745098039,0.037746238,0.17866539660114772,0.025947155778983037,0.034501485431754284,0.040800410636818225,0.041188688,0.087733403,0.053924899,0.07111554,0.041853038,0.053097714,0.010679882059558762,0.018104098566758868,0.14415630550621672,0.031159636178826167,0.020792836969257756,0.12139752666571364,0.039295135,0.038386752,0.013345490234794678,0.03770743,0.084960093,0.034081752760022926,0.055289013290325456,0.070861687,0.009350682,0.037376160292405994,0.030222972652475918,0.029503576891154074,0.022042947,0.037176374,0.033353654,0.026598186672813537,0.030483572,0.037327202879699935,0.063000215,0.048687386,0.038823273,0.033077931,0.030715299954785363,0.03230233,0.037388357,0.023011025363817078,0.036641505424997105,0.031890592,0.046631228,0.033087885,0.043211442,0.032891452,0.067575687,0.13229650985726757,0.033033791,0.02442151,0.024405944,0.048728734,0.18574089218282544,0.041158543,0.046369363,0.022828637497372267,,,0.011827817,0.036640974,0.038090416
ec2-c5n,0.066666667,0.031227143103689153,0.15107714756127802,0.024921465,0.045699591,0.048173659635063086,0.033119333,0.074571412,0.049925288,0.05979464,0.033074076,0.052464783,0.008121984,0.016317037249901224,0.099396092,0.025218625681288444,0.017774376,0.1339683447319384,0.036159859,0.03163904,0.025448188950770355,0.031180126813556412,0.10647802241475239,0.028889219,0.062329757694799835,0.064852483,0.010068378491367014,0.031921136,0.007914403,0.007072813,0.036267908,0.013880751,0.026808433704336235,0.023431187,0.00662209,0.027697954,0.063112282,0.038434898783431024,0.032199085,0.028865980618307356,0.009818036,0.029083778,0.030888301583704827,0.019117833887175605,0.030465964617932793,0.028800002,0.044654002,0.032677461,0.04232879,0.028217768,0.054119627578038405,0.075088489,0.014349631212175015,0.034575842,0.034603318720483514,0.039683305166839294,0.14840659664630315,0.033917016,0.039679442722453495,0.035674717,,,0.018243906,0.036548388,0.032441877
ec2-c5n,0.058823529411764705,0.035689631,0.17006302164997925,0.028714053461045344,0.051827953041387105,0.054864721661092165,0.043621721,0.083598387,0.055741001952110514,0.071646597,0.044526973,0.059501488505225034,0.007918582,0.017363231437910846,0.10024866785079928,0.027251537827938523,0.019833341,0.12046256517519242,0.044131054060664754,0.036168354240643394,0.028886192,0.035547765100490264,0.1063349495270646,0.034487956,0.056189355,0.071988827,0.010786971663565622,0.038059157,0.008608983,0.00788978,0.042620739894863265,0.013302297,0.032866554,0.026899687534015893,0.006739945,0.028116397955171055,0.066577013,0.04362194,0.037110549372338736,0.032927761763228536,0.011530280122747342,0.03391871,0.035200358066708994,0.021632232125508792,0.034656569,0.032512744,0.053391740257838154,0.037031373,0.048250583,0.034288925010497594,0.061085691,0.065674511,0.013002844372206421,0.039249316,0.038910609,0.045713591,0.167279153,0.041807925591600535,0.044916415752042395,0.041032458936292315,,,0.019945410074322645,0.031687614,0.035787321
ec2-c5n,0.027450980392156862,0.10927959171933169,0.342849014,0.073183563,0.11001373756658436,0.12007153028446534,0.1257308501148223,0.1662405390066181,0.11079950372574938,0.1345315658914897,0.12857334506915516,0.11855322355576273,0.006815671,0.034973419,0.1413143872113677,0.089956362,0.039729896,0.1648005056014927,0.13509689544219586,0.11164038392954054,0.067250121,0.11114263906241975,0.1325099210772729,0.11968208614618674,0.095054366,0.13187042627505863,0.024080496789207286,0.12085234377388344,0.016368025809126944,0.014875292341518024,0.084053605,0.024498593,0.12190799785436907,0.10358599537704015,0.012393670108531762,0.020937314095001866,0.12940912784019273,0.088890035,0.10997447633539079,0.097829278,0.024753098516456268,0.11063621784078663,0.11027489920960588,0.067658331,0.10610656895011403,0.11047309929453236,0.1283265816970185,0.074682295,0.1048173551888715,0.085704566,0.12609032938953027,0.017904154738459247,0.002240435,0.082564025,0.083131983,0.10660354017185054,0.3366117458860687,0.11901810399776816,0.091195467,0.110467197,,,0.039075516,0.089831725,0.10528719201064188
ec2-c5n,0.011764705882352941,0.2263747010626145,0.6831587885144694,0.12447867329899678,0.2211625836415872,0.24551611087194092,0.17009506425390591,0.3385446548984875,0.22959884498076197,0.26174387426477885,0.17246291927477853,0.24151760516710127,0.007027812,0.073601782,0.3013854351687389,0.200715024,0.081462317,0.21579151963845478,0.22422703123829005,0.22664454471683385,0.15302596505084415,0.2253297594874979,0.20847503300563566,0.20352294301956098,0.14872652154218963,0.21587468030944815,0.046281527,0.1930191947352606,0.032374999,0.029831964,0.17820742520000266,0.048734739261914274,0.212432407,0.21165784654590625,0.030355535,0.04823699,0.2630300992724997,0.18444164655469636,0.22157240499183983,0.20559275250109582,0.048245004220397826,0.19358089052397628,0.22178093317209863,0.13609947239673376,0.2145503645930523,0.1895686360907132,0.25905312877595105,0.1525448443730608,0.21088861143296705,0.13706456,0.25327762,0.025846141351795835,0.004531384,0.17175863345296088,0.1708585444517471,0.22683602906949923,0.6763350569246585,0.2020937701685094,0.1825624702154259,0.227865937,,,0.083338257,0.18755641969307688,0.21858558182937238
ec2-c6a,0.7490196078431373,0.013566210008136025,0.012621276094762586,0.007070569,0.006856545,0.010837169,0.008194746,0.030140253869344363,0.027378781,0.015533555050114105,0.009513869,0.028429779635699703,0.079933892,0.010003951291353858,0.5354884547069271,0.13515360754280506,0.007831743,0.005930786,0.014175863724596394,0.013332092850165136,0.07330147,0.012426080938353196,0.071581421,0.010849458635399892,0.007441404,0.008675102,0.002947937,0.012312203938563127,0.002119146,0.001980754,0.0072503,0.004199147,0.024626943,0.015036945260825855,0.00195897,0.066053621,0.025532550733570542,0.026784065,0.015139030346164702,0.013737230574316221,0.003039124,0.011216788456357759,0.012242359112191993,0.013381580717321229,0.011378429808612731,0.010973768767347725,0.003082341,0.00454312,0.002592323,0.005026812,0.011170364549650764,0.43145256803308096,0.335016384,0.000724002,0.000584062,0.002939659,0.005843718,0.007855357,0.005928799,0.006937224,,,0.020855242168945187,0.048931787144411265,0.021859550896420277
