machine,app,args,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
ruby,laghos,-p 3 -dim 2 -rs 1 -tf 4.5 -pa,0.0166,404000000.0,552000000.0,158000000.0,1902000000.0,2000000.0,0.0,0.0,0.0,261309.0,243021443.0,123453176.0,105104.0,2209578.0,2000000.0,0.235257,,,,0.760743
ruby,laghos,-p 3 -dim 2 -rs 1 -tf 5,0.0333,448000000.0,612000000.0,176000000.0,2112000000.0,4000000.0,0.0,0.0,0.0,292232.0,268504667.0,138440772.0,105104.0,2209882.0,2000000.0,0.260156,,,,1.737844
ruby,laghos,-p 3 -dim 2 -rs 1 -tf 5 -pa,0.0166,448000000.0,612000000.0,174000000.0,2114000000.0,4000000.0,0.0,0.0,0.0,290317.0,269691394.0,138480857.0,105105.0,2209881.0,2000000.0,0.256567,,,,0.739433
ruby,laghos,-p 3 -dim 2 -rs 1 -tf 5.5,0.0333,492000000.0,672000000.0,192000000.0,2322000000.0,4000000.0,0.0,0.0,0.0,320373.0,295175232.0,151732892.0,105105.0,2210249.0,4000000.0,0.281224,,,,1.716776
ruby,laghos,-p 3 -dim 2 -rs 1 -tf 5.5 -pa,0.0333,492000000.0,674000000.0,192000000.0,2324000000.0,4000000.0,0.0,0.0,0.0,320188.0,294954688.0,151586347.0,105103.0,2210248.0,4000000.0,0.280205,,,,1.717795
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3,0.0333,1042000000.0,2418000000.0,772000000.0,7528000000.0,20000000.0,14000000.0,0.0,0.0,419921.0,1417597680.0,729251088.0,105104.0,2210553.0,30000000.0,0.861175,,,,1.136825
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3,0.2,3073392857.0,4842142857.0,1660750000.0,13048285714.0,8107142.857,2321428.571,71428.57143,35714.28571,23741.98214,26164903.23,859891118.0,108951.75,2108926.464,174357142.9,1.195827679,,,,10.80417232
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3 -pa,0.0333,1042000000.0,2418000000.0,772000000.0,7526000000.0,20000000.0,14000000.0,0.0,0.0,419683.0,1420968260.0,723138782.0,105103.0,2210551.0,30000000.0,0.826264,,,,1.171736
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3 -pa,0.2,3046607143.0,4801392857.0,1647500000.0,12938107143.0,8071428.571,2392857.143,71428.57143,35714.28571,23963.82143,26166164.86,863669610.8,108901.75,2108925.571,173892857.1,1.840594607,,,,10.15940539
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3.5,0.0333,1216000000.0,2822000000.0,900000000.0,8780000000.0,24000000.0,16000000.0,0.0,0.0,490433.0,1655998993.0,846379160.0,105103.0,2211163.0,34000000.0,0.991011,,,,1.006989
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3.5,0.2,3555607143.0,5603428571.0,1922571429.0,15099321429.0,9642857.143,2785714.286,250000.0,35714.28571,25836.53571,30532844.39,997484462.8,108901.75,2108936.5,209000000.0,1.392860893,,,,10.60713911
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3.5 -pa,0.0333,1218000000.0,2822000000.0,900000000.0,8784000000.0,24000000.0,16000000.0,0.0,0.0,489829.0,1658641999.0,844816633.0,105104.0,2211166.0,34000000.0,0.980487,,,,1.017513
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 3.5 -pa,0.2,3581428571.0,5643535714.0,1934500000.0,15202571429.0,9571428.571,2821428.571,250000.0,35714.28571,26482.32143,30515258.23,999398876.0,108958.7321,2108937.518,206785714.3,1.403124643,,,,10.59687536
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4,0.0333,1388000000.0,3220000000.0,1028000000.0,10016000000.0,24000000.0,18000000.0,0.0,0.0,559200.0,1887147560.0,963323779.0,105104.0,2211774.0,40000000.0,1.120264,,,,0.877736
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4,0.2,4059857143.0,6399107143.0,2193642857.0,17235821429.0,11000000.0,3464285.714,535714.2857,107142.8571,24353.30357,34770670.64,1133711295.0,108958.7321,2108948.375,232357142.9,1.56372925,,,,10.43627075
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4 -pa,0.0333,1388000000.0,3220000000.0,1026000000.0,10014000000.0,26000000.0,18000000.0,0.0,0.0,559481.0,1886822811.0,964562167.0,105104.0,2211773.0,40000000.0,1.076773,,,,0.921227
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4 -pa,0.2166,4077964286.0,6424250000.0,2203535714.0,17312428571.0,11071428.57,3607142.857,500000.0,107142.8571,26251.19643,34781125.07,1130412120.0,108901.75,2108947.357,234321428.6,1.575587893,,,,11.42041211
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4.5,0.0333,1560000000.0,3620000000.0,1154000000.0,11266000000.0,30000000.0,20000000.0,0.0,0.0,629999.0,2122336655.0,1082581156.0,105104.0,2212446.0,44000000.0,1.215793,,,,0.782207
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4.5,0.2166,4571892857.0,7206392857.0,2470928571.0,19413357143.0,12428571.43,4000000.0,785714.2857,285714.2857,25126.30357,39109410.89,1248786778.0,108951.75,2108960.268,259607142.9,1.762250893,,,,11.23374911
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4.5 -pa,0.0333,1562000000.0,3622000000.0,1156000000.0,11270000000.0,30000000.0,20000000.0,0.0,0.0,628543.0,2124943126.0,1087088299.0,105104.0,2212447.0,44000000.0,1.936302,,,,0.061698
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 4.5 -pa,0.2,4562642857.0,7188571429.0,2465392857.0,19367285714.0,12464285.71,4000000.0,785714.2857,285714.2857,24894.41071,39126721.66,1255393471.0,108902.7321,2108959.393,262142857.1,1.765132964,,,,10.23486704
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5,0.0333,1734000000.0,4022000000.0,1282000000.0,12518000000.0,34000000.0,22000000.0,0.0,0.0,698592.0,2358539227.0,1204160802.0,105104.0,2213055.0,50000000.0,1.380748,,,,0.617252
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5,0.2333,5016892857.0,7904250000.0,2714285714.0,21304357143.0,14107142.86,4750000.0,1178571.429,428571.4286,24750.07143,43469930.77,1432659903.0,108958.7321,2108971.25,292928571.4,1.956844268,,,,12.04115573
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5 -pa,0.05,1732000000.0,4024000000.0,1282000000.0,12520000000.0,34000000.0,20000000.0,0.0,0.0,698892.0,2357695681.0,1209100481.0,105105.0,2213054.0,50000000.0,1.41135,,,,1.58865
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5 -pa,0.2,4967500000.0,7833178571.0,2689321429.0,21102035714.0,14000000.0,4714285.714,1178571.429,428571.4286,26741.30357,43438275.88,1387420210.0,108901.7679,2108970.232,286035714.3,1.923252446,,,,10.07674755
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5.5,0.0666,1908000000.0,4428000000.0,1412000000.0,13770000000.0,36000000.0,24000000.0,0.0,0.0,769857.0,2597566166.0,1323217645.0,105104.0,2213727.0,54000000.0,1.516637,,,,2.479363
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5.5,0.2166,5520071429.0,8703535714.0,2984607143.0,23439750000.0,15642857.14,5214285.714,1464285.714,571428.5714,25357.23214,47786478.77,1543205643.0,108845.75,2108981.25,325392857.1,2.838144464,,,,10.15785554
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5.5 -pa,0.0666,1906000000.0,4428000000.0,1412000000.0,13774000000.0,36000000.0,24000000.0,0.0,0.0,769803.0,2596097496.0,1323877411.0,105104.0,2213727.0,54000000.0,1.586497,,,,2.409503
ruby,laghos,-p 3 -dim 2 -rs 2 -tf 5.5 -pa,0.2166,5524107143.0,8705142857.0,2988107143.0,23459107143.0,15392857.14,5285714.286,1464285.714,571428.5714,24013.10714,47785552.48,1532513982.0,108957.75,2108983.25,323857142.9,2.147265321,,,,10.84873468
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3,0.0833,2270000000.0,9274000000.0,3218000000.0,26376000000.0,80000000.0,58000000.0,0.0,0.0,2303614.0,9272703422.0,2938233930.0,105104.0,2208663.0,208000000.0,3.497384,,,,1.500616
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3,0.1833,3688857143.0,5713642857.0,2043464286.0,15772571429.0,17678571.43,8392857.143,1500000.0,535714.2857,57760.25,166899513.6,1219032644.0,108901.75,2108893.411,216214285.7,2.047275768,,,,8.950724232
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3 -pa,0.0833,2270000000.0,9274000000.0,3218000000.0,26376000000.0,80000000.0,58000000.0,0.0,0.0,2305432.0,9270940824.0,2934075228.0,105104.0,2208663.0,204000000.0,3.492073,,,,1.505927
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3 -pa,0.1833,3704928571.0,5740500000.0,2050928571.0,15838857143.0,17642857.14,8392857.143,1500000.0,535714.2857,58397.0,166961724.1,1214689533.0,108901.75,2108893.411,219464285.7,2.056259161,,,,8.941740839
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3.5,0.1,2646000000.0,10806000000.0,3750000000.0,30730000000.0,94000000.0,68000000.0,0.0,0.0,2684341.0,10803083173.0,3420701263.0,105104.0,2208970.0,238000000.0,4.0066,,,,1.9934
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3.5,0.2,4315678571.0,6685214286.0,2389250000.0,18449178571.0,21071428.57,9857142.857,2071428.571,928571.4286,63335.73214,194500689.6,1409741277.0,108901.75,2108898.893,254285714.3,2.362396768,,,,9.637603232
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3.5 -pa,0.1,2646000000.0,10804000000.0,3750000000.0,30730000000.0,94000000.0,68000000.0,0.0,0.0,2687222.0,10803527269.0,3417088118.0,105105.0,2208970.0,246000000.0,4.021407,,,,1.978593
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 3.5 -pa,0.2166,4305785714.0,6671178571.0,2384678571.0,18408964286.0,20964285.71,10000000.0,2071428.571,928571.4286,63195.05357,194503611.2,1406084352.0,108901.75,2108898.893,252571428.6,2.362544554,,,,10.63345545
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4,0.1,3020000000.0,12340000000.0,4282000000.0,35088000000.0,108000000.0,78000000.0,2000000.0,0.0,3063273.0,12331415956.0,3904465153.0,105104.0,2209273.0,278000000.0,4.583014,,,,1.416986
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4,0.2166,4879035714.0,7559000000.0,2704642857.0,20866142857.0,23892857.14,11500000.0,2321428.571,1214285.714,68567.78571,222091570.1,1596638355.0,108902.7321,2108904.321,291035714.3,2.688085107,,,,10.30791489
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4 -pa,0.1,3022000000.0,12340000000.0,4282000000.0,35086000000.0,108000000.0,78000000.0,2000000.0,0.0,3063572.0,12337010417.0,3908932345.0,105104.0,2209273.0,278000000.0,4.595895,,,,1.404105
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4 -pa,0.2166,4901214286.0,7596321429.0,2716535714.0,20962750000.0,23892857.14,11500000.0,2321428.571,1214285.714,69201.51786,222080074.5,1614360388.0,108901.75,2108904.304,289285714.3,2.683234393,,,,10.31276561
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4.5,0.1166,3394000000.0,13868000000.0,4812000000.0,39436000000.0,122000000.0,88000000.0,2000000.0,0.0,3444526.0,13866508850.0,4390802653.0,105104.0,2209580.0,312000000.0,5.489472,,,,1.506528
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4.5,0.2333,5466178571.0,8473964286.0,3032000000.0,23386000000.0,27285714.29,13142857.14,2821428.571,1535714.286,74227.14286,249751222.7,1820620782.0,108957.75,2108910.786,328857142.9,3.050157232,,,,10.94784277
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4.5 -pa,0.1166,3390000000.0,13868000000.0,4812000000.0,39434000000.0,122000000.0,88000000.0,2000000.0,0.0,3442470.0,13859987077.0,4393456516.0,105104.0,2209580.0,312000000.0,5.172541,,,,1.823459
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 4.5 -pa,0.2333,5463928571.0,8469892857.0,3031321429.0,23376928571.0,27107142.86,12928571.43,2785714.286,1500000.0,75288.41071,249683818.9,1809386456.0,108901.75,2108909.786,330392857.1,3.037849875,,,,10.96015013
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5,0.1166,3768000000.0,15398000000.0,5342000000.0,43782000000.0,136000000.0,98000000.0,2000000.0,2000000.0,3822085.0,15390065284.0,4878178039.0,105104.0,2209883.0,340000000.0,5.767648,,,,1.228352
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5,0.25,6099035714.0,9453107143.0,3380321429.0,26085678571.0,30214285.71,14678571.43,3214285.714,1714285.714,79103.91071,277263563.5,2002539376.0,108901.75,2108915.196,361285714.3,3.357629946,,,,11.64237005
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5 -pa,0.1166,3770000000.0,15400000000.0,5344000000.0,43790000000.0,134000000.0,98000000.0,2000000.0,2000000.0,3822664.0,15396553981.0,4871317373.0,105104.0,2209883.0,340000000.0,6.017222,,,,0.978778
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5 -pa,0.25,6060821429.0,9394107143.0,3362142857.0,25929428571.0,30107142.86,14571428.57,3214285.714,1714285.714,80571.89286,277295370.0,2012995889.0,108957.75,2108916.196,363107142.9,3.347889,,,,11.652111
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5.5,0.1166,4146000000.0,16936000000.0,5876000000.0,48150000000.0,148000000.0,108000000.0,2000000.0,2000000.0,4203273.0,16927680827.0,5368520709.0,105104.0,2210251.0,394000000.0,6.519141,,,,0.476859
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5.5,0.2333,6648642857.0,10303250000.0,3688678571.0,28442250000.0,33392857.14,16142857.14,3500000.0,1928571.429,85818.55357,304836778.6,2194081968.0,108901.75,2108921.768,396928571.4,4.444943232,,,,9.553056768
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5.5 -pa,0.1333,4142000000.0,16932000000.0,5874000000.0,48142000000.0,148000000.0,108000000.0,2000000.0,2000000.0,4198983.0,16924148890.0,5357886935.0,105104.0,2210251.0,370000000.0,6.323946,,,,1.674054
ruby,laghos,-p 3 -dim 3 -rs 1 -tf 5.5 -pa,0.25,6656035714.0,10321071429.0,3693071429.0,28481178571.0,33321428.57,16142857.14,3500000.0,1892857.143,85717.30357,304881024.8,2202236221.0,108957.75,2108922.768,389607142.9,4.0124185,,,,10.9875815
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3,1.0833,33342000000.0,163032000000.0,56358000000.0,453018000000.0,2352000000.0,1078000000.0,50000000.0,52000000.0,31220045.0,169307000000.0,51138474546.0,105104.0,2210562.0,3718000000.0,59.306603,,,,5.691397
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3,0.3166,10987964286.0,18616714286.0,6809392857.0,52198928571.0,105107142.9,66428571.43,10535714.29,8428571.429,543203.5536,3036117596.0,4054363409.0,108957.75,2108925.107,647428571.4,7.603417714,,,,11.39258229
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3 -pa,1.0833,33330000000.0,163020000000.0,56352000000.0,453004000000.0,2370000000.0,1078000000.0,86000000.0,66000000.0,31287617.0,169305000000.0,51174939331.0,105104.0,2210562.0,3720000000.0,59.622303,,,,5.375697
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3 -pa,0.3166,11001071429.0,18630107143.0,6814678571.0,52244607143.0,105107142.9,66571428.57,10535714.29,8428571.429,543229.1786,3036356926.0,4071027745.0,108901.75,2108924.107,650107142.9,7.623797339,,,,11.37220266
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3.5,1.2833,38850000000.0,190028000000.0,65688000000.0,528034000000.0,2754000000.0,1256000000.0,56000000.0,40000000.0,36363976.0,197369000000.0,59689602015.0,105104.0,2211175.0,4294000000.0,69.168447,,,,7.829553
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3.5,0.35,12797464286.0,21625392857.0,7936321429.0,60767642857.0,122428571.4,77821428.57,12678571.43,9964285.714,628929.0714,3539582575.0,4739259447.0,108957.75,2108936.036,756392857.1,8.538961268,,,,12.46103873
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3.5 -pa,1.2666,38854000000.0,190034000000.0,65690000000.0,528042000000.0,2758000000.0,1256000000.0,54000000.0,44000000.0,36321693.0,197363000000.0,59664938765.0,105104.0,2211174.0,4346000000.0,70.1722,,,,5.8238
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 3.5 -pa,0.35,12892107143.0,21814250000.0,7976357143.0,61178178571.0,122785714.3,77642857.14,12678571.43,9928571.429,629578.3929,3538296570.0,4702443747.0,108957.7679,2108936.036,756857142.9,8.5850275,,,,12.4149725
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4,1.45,44194000000.0,216406000000.0,74794000000.0,601350000000.0,3138000000.0,1430000000.0,70000000.0,70000000.0,41297897.0,224797000000.0,67941394440.0,105104.0,2211782.0,4888000000.0,78.99808,,,,8.00192
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4,0.3833,14562000000.0,24664071429.0,9025142857.0,69181714286.0,139928571.4,88500000.0,14571428.57,11392857.14,713098.9107,4032528116.0,5466853524.0,108901.75,2108945.893,862392857.1,9.700220679,,,,13.29777932
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4 -pa,1.4333,44242000000.0,216434000000.0,74818000000.0,601400000000.0,3130000000.0,1430000000.0,70000000.0,106000000.0,41418494.0,224798000000.0,67922355787.0,105104.0,2211782.0,4834000000.0,79.553482,,,,6.444518
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4 -pa,0.3666,14578642857.0,24700750000.0,9035000000.0,69266428571.0,139928571.4,88928571.43,14571428.57,11428571.43,713757.3571,4031003682.0,5409707162.0,108901.75,2108945.893,859178571.4,9.933450964,,,,12.06254904
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5,1.6166,49730000000.0,243350000000.0,84120000000.0,676190000000.0,3534000000.0,1608000000.0,74000000.0,48000000.0,46433883.0,252773000000.0,76527471407.0,105104.0,2212456.0,5526000000.0,88.340469,,,,8.655531
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5,0.4,16472642857.0,27894214286.0,10199464286.0,78215428571.0,157678571.4,99892857.14,16571428.57,13107142.86,799621.9464,4534444056.0,6120324125.0,108901.75,2108957.929,970035714.3,10.8865595,,,,13.1134405
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5 -pa,1.6333,49754000000.0,243368000000.0,84132000000.0,676216000000.0,3516000000.0,1614000000.0,72000000.0,50000000.0,46501993.0,252769000000.0,76451475030.0,105104.0,2212455.0,5466000000.0,88.761424,,,,9.236576
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5 -pa,0.4166,16495142857.0,27919785714.0,10209928571.0,78302071429.0,157857142.9,99714285.71,16607142.86,13000000.0,798720.7857,4535665937.0,6067261352.0,108957.75,2108958.929,981535714.3,10.91568475,,,,14.08031525
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5,1.8,55260000000.0,270324000000.0,93452000000.0,751122000000.0,3914000000.0,1788000000.0,86000000.0,76000000.0,51560532.0,280784000000.0,84904167916.0,105104.0,2213063.0,6208000000.0,98.808336,,,,9.191664
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5,0.4333,18144250000.0,30750035714.0,11254857143.0,86248142857.0,174785714.3,111285714.3,18535714.29,14464285.71,884459.4286,5040048806.0,6740411719.0,108901.75,2108968.804,1092285714.0,12.11433736,,,,13.88366264
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5 -pa,1.8,55182000000.0,270272000000.0,93416000000.0,751036000000.0,3932000000.0,1786000000.0,88000000.0,74000000.0,51523216.0,280788000000.0,84849543130.0,105104.0,2213063.0,5940000000.0,96.785709,,,,11.214291
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5 -pa,0.4666,18131928571.0,30729321429.0,11247500000.0,86193821429.0,175178571.4,111107142.9,18607142.86,14428571.43,884515.8214,5037974563.0,6713470434.0,108901.75,2108968.804,1083285714.0,12.1165957,,,,15.8794043
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5,2.0,60694000000.0,297238000000.0,102738000000.0,825952000000.0,4290000000.0,1968000000.0,92000000.0,78000000.0,56660660.0,308800000000.0,93341367017.0,105104.0,2213737.0,6720000000.0,109.128632,,,,10.871368
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5,0.4666,20060142857.0,33972607143.0,12426464286.0,95275642857.0,192678571.4,122250000.0,20250000.0,16035714.29,970212.0714,5541421144.0,7392859768.0,108901.75,2108980.821,1187607143.0,14.06038425,,,,13.93561575
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5 -pa,1.95,60720000000.0,297254000000.0,102750000000.0,825980000000.0,4308000000.0,1966000000.0,108000000.0,102000000.0,56536720.0,308799000000.0,93359245753.0,105105.0,2213737.0,6850000000.0,108.957721,,,,8.042279
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5 -pa,0.4666,20122678571.0,34069642857.0,12459321429.0,95543821429.0,192714285.7,122107142.9,20357142.86,16000000.0,970329.0714,5540870986.0,7378344595.0,108901.75,2108980.821,1181750000.0,13.28077155,,,,14.71522845
